"product_id","product_name","last_category","actual_price","actual_price_krw","discounted_price","discounted_price_krw","rating","rating_count"
"B07WKBD37W","ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)","Adapters&Multi-Outlets","999.00","14385.6","425.00","6120.0","4.0","2581"
"B07WNK1FFN","AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology","ElectricKettles","1699.00","24465.6","1260.00","18144.0","4.0","2891"
"B07X2L5Z8C","Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite","Mice","2295.00","33048.0","1490.00","21456.0","4.0","10652"
"B07X963JNS","URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue","PowerBanks","2499.00","35985.6","900.00","12960.0","4.0","36384"
"B07XCM6T4N","STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black)","NotebookComputerStands","1499.00","21585.6","349.00","5025.6","4.0","24791"
"B07XJWTYM2","realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)","In-Ear","1999.00","28785.6","1679.00","24177.6","4.0","72563"
"B07XLCFSSN","Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)","USBCables","1900.00","27360.0","899.00","12945.6","4.0","13552"
"B07XLML2YS","TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White","DomeCameras","3299.00","47505.6","2499.00","35985.6","4.0","93112"
"B07Y5FDPKV","KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function","HandBlenders","2400.00","34560.0","1745.00","25128.0","4.0","14160"
"B07Y9PY6Y1","Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)","JuicerMixerGrinders","8820.00","127008.0","6525.00","93960.0","4.0","5137"
"B07YCBSCYB","AmazonBasics Induction Cooktop 1600 Watt (Black)","InductionCooktop","3300.00","47520.0","1999.00","28785.6","4.0","780"
"B07YFWVRCM","Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Google Assistant, Up to 256GB SD Card Support","DomeCameras","7500.00","108000.0","2299.00","33105.6","4.0","5554"
"B07YL54NVJ","Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC","ExternalMemoryCardReaders","999.00","14385.6","549.00","7905.6","4.0","7758"
"B07YNHCW6N","Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black","Cases","2499.00","35985.6","549.00","7905.6","4.0","5556"
"B07YQ5SN4H","Cello Non-Stick Aluminium Sandwich Gas Toaster(Black)","SandwichMakers","595.00","8568.0","299.00","4305.6","4.0","314"
"B07YR26BJ3","KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Protection | Used as Boiler | Milk | Tea | Water & Soup | 1 Year Warranty","Kettle&ToasterSets","2000.00","28800.0","1199.00","17265.6","4.0","14030"
"B07YSJ7FF1","Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White)","DryIrons","1100.00","15840.0","645.00","9288.0","4.0","3271"
"B07YTNKVJQ","MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging","USBCables","1299.00","18705.6","499.00","7185.6","4.0","30411"
"B07YWS9SP9","Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights","CoolingPads","999.00","14385.6","599.00","8625.6","4.0","7601"
"B07YY1BY5B","Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Monitor,Sleep & Step Tracker,Call & Message Alerts & Long Battery Life (Jet Black)","SmartWatches","4999.00","71985.6","1499.00","21585.6","4.0","92588"
"B07YZG8PPY","TATA SKY HD Connection with 1 month basic package and free installation","SatelliteReceivers","2299.00","33105.6","1249.00","17985.6","4.0","7636"
"B07Z1X6VFC","AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty","LaptopSleeves&Slipcases","999.00","14385.6","449.00","6465.6","4.0","9940"
"B07Z1YVP72","AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty","LaptopSleeves&Slipcases","999.00","14385.6","449.00","6465.6","4.0","11330"
"B07Z1Z77ZZ","AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty","LaptopSleeves&Slipcases","999.00","14385.6","449.00","6465.6","4.0","9701"
"B07Z3K96FR","Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019","ScreenProtectors","1499.00","21585.6","399.00","5745.6","4.0","5730"
"B07Z53L5QL","ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black","Cases","1499.00","21585.6","549.00","7905.6","4.0","11006"
"B07ZKD8T1Q","Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi","Routers","2999.00","43185.6","1499.00","21585.6","4.0","8656"
"B07ZR4S1G4","Universal Remote Control for All Sony TV for All LCD LED and Bravia TVs Remote","RemoteControls","699.00","10065.6","239.00","3441.6","4.0","2640"
"B0811VCGL5","Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor, bacteria & viruses with 99.97% efficiency, coverage area up to 484 sq. ft., Wi-Fi & Voice control - Alexa/GA (white)","HEPAAirPurifiers","12999.00","187185.6","9970.00","143568.0","4.0","4049"
"B0814P4L98","PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey","LaundryBaskets","999.00","14385.6","351.00","5054.4","4.0","5380"
"B0819HZPXL","Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(Black)","GamingMice","549.00","7905.6","399.00","5745.6","4.0","18139"
"B0819ZZK5K","SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile (Black, 128 GB, 5Y - SDDDC3-128G-I35)","PenDrives","2800.00","40320.0","1109.00","15969.6","4.0","53464"
"B081FG1QYX","Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)","USBCables","999.00","14385.6","339.00","4881.6","4.0","6255"
"B081FJWN52","Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)","USBCables","999.00","14385.6","339.00","4881.6","4.0","6255"
"B08235JZFB","Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron","DryIrons","1000.00","14400.0","850.00","12240.0","4.0","7619"
"B08243SKCK","Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)","SprayBottles","299.00","4305.6","189.00","2721.6","4.0","2737"
"B082FTPRSK","Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black)","CoolingPads","1999.00","28785.6","999.00","14385.6","4.0","27441"
"B082KVTRW8","KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty","Kettle&ToasterSets","1900.00","27360.0","1199.00","17265.6","4.0","1765"
"B082LSVT4B","Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)","USBCables","399.00","5745.6","249.00","3585.6","4.0","43994"
"B082LZGK39","Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)","USBCables","299.00","4305.6","199.00","2865.6","4.0","43994"
"B082T6GVG9","AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)","USBCables","1500.00","21600.0","689.00","9921.6","4.0","42301"
"B082T6GVLJ","Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)","USBCables","1809.00","26049.6","849.00","12225.6","4.0","6547"
"B082T6GXS5","AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft","USBCables","2100.00","30240.0","999.00","14385.6","4.0","5492"
"B082T6V3DT","AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)","USBCables","2100.00","30240.0","799.00","11505.6","4.0","8188"
"B083342NKJ","MI Braided USB Type-C Cable for Charging Adapter (Red)","USBCables","399.00","5745.6","349.00","5025.6","4.0","18757"
"B083GKDRKR","Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (Black, 1500 Watt)","ElectricKettles","2995.00","43128.0","1625.00","23400.0","4.0","23484"
"B083GQGT3Z","Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)","TVWall&CeilingMounts","799.00","11505.6","399.00","5745.6","4.0","1161"
"B083J64CBB","Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)","LaundryBaskets","499.00","7185.6","199.00","2865.6","4.0","10234"
"B083M7WPZD","AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)","Wet-DryVacuums","5999.00","86385.6","3199.00","46065.6","4.0","3242"
"B083P71WKK","HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40","DigitalScales","1500.00","21600.0","799.00","11505.6","4.0","9695"
"B083RC4WFJ","PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Bag,Set of 2, Black Wave","LaundryBags","799.00","11505.6","320.00","4608.0","4.0","3846"
"B083RCTXLL","HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)","Mice","1199.00","17265.6","681.00","9806.4","4.0","8258"
"B083RD1J99","HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)","Mice","399.00","5745.6","328.00","4723.2","4.0","3441"
"B083T5G5PM","Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black","In-Ear","1990.00","28656.0","1490.00","21456.0","4.0","98250"
"B08444S68L","OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","Smartphones","15990.00","230256.0","12490.00","179856.0","4.0","58506"
"B08461VC1Z","Scarters Mouse Pad, Desk Mat Extended for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip, Reversible Splash-Proof – Deskspread ~ Navy Blue & Yellow","MousePads","1995.00","28728.0","999.00","14385.6","4.0","7317"
"B0846D5CBP","Casio FX-991ES Plus-2nd Edition Scientific Calculator, Black","Scientific","1295.00","18648.0","1295.00","18648.0","4.0","5760"
"B084872DQY","Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black)","SmartTelevisions","14999.00","215985.6","14999.00","215985.6","4.0","27508"
"B08497Z1MQ","HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black","GamingMice","700.00","10080.0","599.00","8625.6","4.0","2301"
"B08498D67S","HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)","GamingKeyboards","1800.00","25920.0","1149.00","16545.6","4.0","4723"
"B08498H13H","HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyboard, 4 LED Indicators, Mechanical Switches, Double Injection Key Caps, and Windows Lock Key(4QN01AA)","GamingKeyboards","3499.00","50385.6","1519.00","21873.6","4.0","408"
"B084DTMYWK","Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellular Phones Oneplus 8T 8 8Pro 7 Pro / 7T / 7T Pro Nord And Oneplus 3 / 3T / 5 / 5T / 6 / 6T / 7","WallChargers","999.00","14385.6","329.00","4737.6","4.0","3492"
"B084MZXJN6","Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) – Black","USBCables","1699.00","24465.6","999.00","14385.6","4.0","7318"
"B084MZXJNK","Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White","USBCables","1999.00","28785.6","1599.00","23025.6","4.0","1951"
"B084MZYBTV","Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified","USBCables","849.00","12225.6","599.00","8625.6","4.0","474"
"B084N133Y7","Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White","USBCables","1999.00","28785.6","1499.00","21585.6","4.0","1951"
"B084N18QZY","Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified","USBCables","849.00","12225.6","599.00","8625.6","4.0","577"
"B084N1BM9L","Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 3.3 feet (1 meters) – Black","USBCables","1999.00","28785.6","1299.00","18705.6","4.0","7318"
"B084PJSSQ1","SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)","PenDrives","3000.00","43200.0","1299.00","18705.6","4.0","23022"
"B0856HNMR7","boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime, Cozy Padded Earcups and Bluetooth v5.0, with Mic (Buoyant Black)","On-Ear","2499.00","35985.6","1199.00","17265.6","4.0","33584"
"B0856HY85J","boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Black)","Over-Ear","4999.00","71985.6","1799.00","25905.6","4.0","55192"
"B0859M539M","TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS","WirelessUSBAdapters","2999.00","43185.6","1699.00","24465.6","4.0","24780"
"B085CZ3SR1","Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black)","WallChargers","599.00","8625.6","499.00","7185.6","4.0","21916"
"B085DTN6R2","Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green","USBCables","899.00","12945.6","350.00","5040.0","4.0","2262"
"B085HY1DGR","Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units))","CableConnectionProtectors","999.00","14385.6","99.00","1425.6","4.0","1396"
"B086394NY5","TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel)","LaptopAccessories","2490.00","35856.0","1399.00","20145.6","4.0","11074"
"B086GVRP63","Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe","DripCoffeeMachines","2400.00","34560.0","1189.00","17121.6","4.0","618"
"B086JTMRYL","ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black","USBCables","1899.00","27345.6","1519.00","21873.6","4.0","19763"
"B086PXQ2R4","Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3","CompositionNotebooks","165.00","2376.0","165.00","2376.0","4.0","1674"
"B086Q3QMFS","Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4","CompositionNotebooks","120.00","1728.0","120.00","1728.0","4.0","4951"
"B086X18Q71","Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500","Sewing&EmbroideryMachines","12150.00","174960.0","9799.00","141105.6","4.0","13251"
"B0873L7J6X","Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)","On-Ear","3999.00","57585.6","1499.00","21585.6","4.0","42775"
"B0883LQJ6B","Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)","DryIrons","1690.00","24336.0","1199.00","17265.6","4.0","4580"
"B088GXTJM3","DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots","BackgroundSupports","1299.00","18705.6","699.00","10065.6","4.0","6183"
"B088WCFPQF","Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)","CoffeePresses","1500.00","21600.0","1099.00","15825.6","4.0","1065"
"B088ZFJY82","Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)","Stands","1499.00","21585.6","314.00","4521.6","4.0","28978"
"B088ZTJT2R","Havells Immersion HB15 1500 Watt (White Blue)","ImmersionRods","1295.00","18648.0","719.00","10353.6","4.0","17218"
"B089BDBDGM","Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992","LaundryBaskets","249.00","3585.6","219.00","3153.6","4.0","1108"
"B089WB69Y1","USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More","WallChargers","649.00","9345.6","249.00","3585.6","4.0","14404"
"B08B42LWKN","OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black)","SmartTelevisions","19999.00","287985.6","14999.00","215985.6","4.0","34899"
